 Sl no. District Name         Market Name Commodity Variety       Grade  Min Price (Rs./Quintal)  Max Price (Rs./Quintal)  Modal Price (Rs./Quintal)  Price Date
    147        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3000                       2800 11 Jul 2020
    148        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3000                       2800 16 Mar 2020
    149        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3000                       2800 17 Mar 2020
    150        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3000                       2800 18 May 2020
    151        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3200                       2900 03 Mar 2020
    152        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3200                       2900 04 Mar 2020
    153        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3200                       2900 05 Mar 2020
    154        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3200                       2900 09 Oct 2019
    155        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3200                       2900 10 Feb 2022
    156        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3400                       3000 27 Apr 2020
    157        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2700                     3200                       2950 25 Sep 2019
    158        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2700                     3200                       3000 05 May 2020
    159        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2700                     3200                       3000 30 Sep 2019
    160        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2800                     3200                       3000 27 Feb 2020
    161        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2800                     3200                       3000 28 Sep 2019
    162        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3200                       3100 26 Jul 2021
    163        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3200                       3200 04 Nov 2022
    164        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3400                       3200 24 Mar 2022
    165        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3500                       3000 24 Jan 2022
    166        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3500                       3100 07 Sep 2022
    167        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3124                     3124                       3124 30 Jul 2022
    168        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3187                     3684                       3500 07 Aug 2024
    169        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3300                       3300 16 May 2024
    170        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3800                       3200 20 Jun 2022
    171        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3800                       3500 22 Mar 2023
    172        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3800                       3500 25 May 2023
    173        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     4000                       3800 22 Nov 2023
    174        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3355                     3545                       3375 10 Jun 2024
    175        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3370                     3370                       3370 22 Mar 2024
    176        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3400                     3700                       3500 13 Jan 2023
    177        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3400                     3800                       3600 30 Aug 2022
    178        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3400                     3900                       3650 17 Oct 2022
    179        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3400                     3900                       3650 19 Oct 2022
    180        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3500                     3500                       3500 13 Jul 2023
    181        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3500                     4200                       3900 15 Jul 2024
    182        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3500                     4200                       4000 15 Feb 2024
    183        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3600                     4300                       4000 11 Oct 2024
    184        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3720                     3801                       3750 06 Mar 2024
    185        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3800                     4200                       4000 17 Sep 2024
    186        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3900                     4200                       4100 03 Feb 2023
    187        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2440                     2620                       2500 21 Feb 2022
    188        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2500                     2900                       2600 08 Dec 2021
    189        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2550                     2550                       2550 23 Dec 2021
    190        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3000                       2800 05 Aug 2020
    191        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3000                       2800 10 Jul 2020
    192        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3000                       2800 12 Dec 2019
    193        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3000                       2800 12 Jun 2020
    194        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3200                       2900 09 Mar 2020
    195        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3200                       2900 21 May 2020
    196        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2600                     3200                       2900 24 Dec 2019
    197        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2700                     3200                       2950 23 Sep 2019
    198        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2800                     3200                       3000 25 Feb 2020
    199        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2800                     3200                       3000 26 Sep 2019
    200        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2900                     3200                       3000 22 Sep 2021
    201        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2900                     3400                       3100 06 Jul 2022
    202        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     2900                     3400                       3150 02 Jan 2020
    203        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3400                       3200 08 Jan 2020
    204        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3000                     3500                       3200 10 Sep 2022
    205        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3050                     3200                       3100 19 Mar 2022
    206        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3100                     3100                       3100 27 May 2022
    207        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3175                     3520                       3390 04 Mar 2024
    208        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3800                       3400 05 Apr 2023
    209        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3800                       3500 04 Apr 2024
    210        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3800                       3500 27 Jul 2023
    211        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3200                     3800                       3500 28 Jul 2023
    212        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3242                     3325                       3325 05 Sep 2023
    213        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3300                     3495                       3300 19 Mar 2024
    214        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3310                     3550                       3420 04 Jun 2024
    215        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3385                     3385                       3385 15 Feb 2023
    216        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3400                     3800                       3600 12 Aug 2022
    217        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3400                     3800                       3600 16 Aug 2022
    218        Mysore Mysore (Bandipalya)     Wheat   Local         FAQ                     3418                     3525                       3422 19 Apr 2023
